Experiment_ID,Parameter,Value,Metric,Time,Mean,Variance,CI_95_Lower,CI_95_Upper
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,190,31.0,0.0,31.0,31.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,200,31.0,0.0,31.0,31.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,210,31.0,0.0,31.0,31.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,220,34.0,0.0,34.0,34.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,230,34.0,0.0,34.0,34.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,240,34.0,0.0,34.0,34.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,250,37.0,0.0,37.0,37.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,260,37.0,0.0,37.0,37.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,270,37.0,0.0,37.0,37.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,280,40.0,0.0,40.0,40.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,290,40.0,0.0,40.0,40.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,300,40.0,0.0,40.0,40.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,310,43.0,0.0,43.0,43.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,320,43.0,0.0,43.0,43.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,330,43.0,0.0,43.0,43.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,340,46.0,0.0,46.0,46.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,350,46.0,0.0,46.0,46.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,360,46.0,0.0,46.0,46.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,370,49.0,0.0,49.0,49.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,380,49.0,0.0,49.0,49.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,390,49.0,0.0,49.0,49.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,400,52.0,0.0,52.0,52.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,410,52.0,0.0,52.0,52.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,420,52.0,0.0,52.0,52.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,430,55.0,0.0,55.0,55.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,440,55.0,0.0,55.0,55.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,450,55.0,0.0,55.0,55.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,460,58.0,0.0,58.0,58.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,470,58.0,0.0,58.0,58.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,480,58.0,0.0,58.0,58.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,490,61.0,0.0,61.0,61.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,500,61.0,0.0,61.0,61.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,0,10,0,10.0,10.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,10,13.0,0.0,13.0,13.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,20,13.0,0.0,13.0,13.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,30,13.0,0.0,13.0,13.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,40,16.0,0.0,16.0,16.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,50,16.0,0.0,16.0,16.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,60,16.0,0.0,16.0,16.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,70,19.0,0.0,19.0,19.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,80,19.0,0.0,19.0,19.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,90,19.0,0.0,19.0,19.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,100,22.0,0.0,22.0,22.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,110,22.0,0.0,22.0,22.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,120,22.0,0.0,22.0,22.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,130,25.0,0.0,25.0,25.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,140,25.0,0.0,25.0,25.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,150,25.0,0.0,25.0,25.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,160,28.0,0.0,28.0,28.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,170,28.0,0.0,28.0,28.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,180,28.0,0.0,28.0,28.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,190,31.0,0.0,31.0,31.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,200,31.0,0.0,31.0,31.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,210,31.0,0.0,31.0,31.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,220,34.0,0.0,34.0,34.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,230,34.0,0.0,34.0,34.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,240,34.0,0.0,34.0,34.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,250,37.0,0.0,37.0,37.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,260,37.0,0.0,37.0,37.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,270,37.0,0.0,37.0,37.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,280,40.0,0.0,40.0,40.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,290,40.0,0.0,40.0,40.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,300,40.0,0.0,40.0,40.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,310,43.0,0.0,43.0,43.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,320,43.0,0.0,43.0,43.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,330,43.0,0.0,43.0,43.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,340,46.0,0.0,46.0,46.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,350,46.0,0.0,46.0,46.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,360,46.0,0.0,46.0,46.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,370,49.0,0.0,49.0,49.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,380,49.0,0.0,49.0,49.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,390,49.0,0.0,49.0,49.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,400,52.0,0.0,52.0,52.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,410,52.0,0.0,52.0,52.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,420,52.0,0.0,52.0,52.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,430,55.0,0.0,55.0,55.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,440,55.0,0.0,55.0,55.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,450,55.0,0.0,55.0,55.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,460,58.0,0.0,58.0,58.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,470,58.0,0.0,58.0,58.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,480,58.0,0.0,58.0,58.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,490,61.0,0.0,61.0,61.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,downtime,500,61.0,0.0,61.0,61.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,0,10,0,10.0,10.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,10,13.0,0.0,13.0,13.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,20,13.0,0.0,13.0,13.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,30,13.0,0.0,13.0,13.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,40,16.0,0.0,16.0,16.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,50,16.0,0.0,16.0,16.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,60,16.0,0.0,16.0,16.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,70,19.0,0.0,19.0,19.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,80,19.0,0.0,19.0,19.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,90,19.0,0.0,19.0,19.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,100,22.0,0.0,22.0,22.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,110,22.0,0.0,22.0,22.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,120,22.0,0.0,22.0,22.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,130,25.0,0.0,25.0,25.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,140,25.0,0.0,25.0,25.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,150,25.0,0.0,25.0,25.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,160,28.0,0.0,28.0,28.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,170,28.0,0.0,28.0,28.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,180,28.0,0.0,28.0,28.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,190,31.0,0.0,31.0,31.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,200,31.0,0.0,31.0,31.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,210,31.0,0.0,31.0,31.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,220,34.0,0.0,34.0,34.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,230,34.0,0.0,34.0,34.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,240,34.0,0.0,34.0,34.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,250,37.0,0.0,37.0,37.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,260,37.0,0.0,37.0,37.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,270,37.0,0.0,37.0,37.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,280,40.0,0.0,40.0,40.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,290,40.0,0.0,40.0,40.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,300,40.0,0.0,40.0,40.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,310,43.0,0.0,43.0,43.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,320,43.0,0.0,43.0,43.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,330,43.0,0.0,43.0,43.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,340,46.0,0.0,46.0,46.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,350,46.0,0.0,46.0,46.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,360,46.0,0.0,46.0,46.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,370,49.0,0.0,49.0,49.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,380,49.0,0.0,49.0,49.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,390,49.0,0.0,49.0,49.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,400,52.0,0.0,52.0,52.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,410,52.0,0.0,52.0,52.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,420,52.0,0.0,52.0,52.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,430,55.0,0.0,55.0,55.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,440,55.0,0.0,55.0,55.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,450,55.0,0.0,55.0,55.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,460,58.0,0.0,58.0,58.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,470,58.0,0.0,58.0,58.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,480,58.0,0.0,58.0,58.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,490,61.0,0.0,61.0,61.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,safeModeOperation,500,61.0,0.0,61.0,61.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,0,10,0,10.0,10.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,10,13.1,0.0,13.1,13.1
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,20,13.1,0.0,13.1,13.1
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,30,13.1,0.0,13.1,13.1
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,40,16.2,0.0,16.2,16.2
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,50,16.2,0.0,16.2,16.2
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,60,16.2,0.0,16.2,16.2
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,70,19.3,0.0,19.3,19.3
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,80,19.3,0.0,19.3,19.3
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,90,19.3,0.0,19.3,19.3
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,100,22.4,0.0,22.4,22.4
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,110,22.4,0.0,22.4,22.4
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,120,22.4,0.0,22.4,22.4
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,130,25.5,0.0,25.5,25.5
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,140,25.5,0.0,25.5,25.5
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,150,25.5,0.0,25.5,25.5
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,160,28.6,0.0,28.6,28.6
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,170,28.6,0.0,28.6,28.6
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,180,28.6,0.0,28.6,28.6
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,190,31.7,0.0,31.7,31.7
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,200,31.7,0.0,31.7,31.7
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,210,31.7,0.0,31.7,31.7
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,220,34.8,0.0,34.8,34.8
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,230,34.8,0.0,34.8,34.8
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,240,34.8,0.0,34.8,34.8
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,250,37.9,0.0,37.9,37.9
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,260,37.9,0.0,37.9,37.9
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,270,37.9,0.0,37.9,37.9
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,280,41.0,0.0,41.0,41.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,290,41.0,0.0,41.0,41.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,300,41.0,0.0,41.0,41.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,310,44.1,0.0,44.1,44.1
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,320,44.1,0.0,44.1,44.1
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,330,44.1,0.0,44.1,44.1
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,340,47.2,0.0,47.2,47.2
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,350,47.2,0.0,47.2,47.2
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,360,47.2,0.0,47.2,47.2
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,370,50.3,0.0,50.3,50.3
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,380,50.3,0.0,50.3,50.3
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,390,50.3,0.0,50.3,50.3
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,400,53.4,0.0,53.4,53.4
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,410,53.4,0.0,53.4,53.4
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,420,53.4,0.0,53.4,53.4
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,430,56.5,0.0,56.5,56.5
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,440,56.5,0.0,56.5,56.5
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,450,56.5,0.0,56.5,56.5
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,460,59.6,0.0,59.6,59.6
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,470,59.6,0.0,59.6,59.6
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,480,59.6,0.0,59.6,59.6
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,490,62.7,0.0,62.7,62.7
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,resilienceDegradation,500,62.7,0.0,62.7,62.7
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,0,10,0,10.0,10.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,10,13.05,0.0,13.05,13.05
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,20,13.05,0.0,13.05,13.05
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,30,13.05,0.0,13.05,13.05
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,40,16.1,0.0,16.1,16.1
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,50,16.1,0.0,16.1,16.1
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,60,16.1,0.0,16.1,16.1
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,70,19.15,0.0,19.15,19.15
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,80,19.15,0.0,19.15,19.15
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,90,19.15,0.0,19.15,19.15
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,100,22.2,0.0,22.2,22.2
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,110,22.2,0.0,22.2,22.2
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,120,22.2,0.0,22.2,22.2
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,130,25.25,0.0,25.25,25.25
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,140,25.25,0.0,25.25,25.25
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,150,25.25,0.0,25.25,25.25
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,160,28.3,0.0,28.3,28.3
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,170,28.3,0.0,28.3,28.3
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,180,28.3,0.0,28.3,28.3
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,190,31.35,0.0,31.35,31.35
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,200,31.35,0.0,31.35,31.35
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,210,31.35,0.0,31.35,31.35
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,220,34.4,0.0,34.4,34.4
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,230,34.4,0.0,34.4,34.4
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,240,34.4,0.0,34.4,34.4
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,250,37.45,0.0,37.45,37.45
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,260,37.45,0.0,37.45,37.45
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,270,37.45,0.0,37.45,37.45
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,280,40.5,0.0,40.5,40.5
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,290,40.5,0.0,40.5,40.5
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,300,40.5,0.0,40.5,40.5
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,1,downtime,310,43.55,0.0,43.55,43.55
